order_id,sku_id,quantity
2896,7436,39
2896,7437,500
2896,7438,34
2897,2966,106
2897,2967,131
2897,2968,129
2897,2969,134
2897,2970,86
2897,2971,116
2897,2972,119
2897,2973,148
2897,2974,130
2897,2975,138
2899,2527,54
2899,2528,500
2899,2529,53
2900,8192,24
2900,8193,500
2900,8194,53
2901,3705,142
2901,3706,136
2901,3707,108
2901,3708,117
2901,3709,137
2901,3710,139
2901,3711,116
2901,3712,155
2901,3713,133
2901,3714,136
2902,145,117
2902,146,127
2902,147,96
2902,148,139
2902,149,110
2902,150,111
2902,151,93
2902,152,146
2902,153,146
2902,154,93
2903,3588,143
2903,3589,121
2903,3590,116
2904,2172,33
2904,2173,41
2904,2174,37
2904,2175,60
2904,2176,60
2904,2177,42
2904,2178,41
2904,2179,48
2904,2180,500
2904,2181,58
2905,2201,83
2905,2202,138
2905,2203,156
2906,11504,87
2906,11505,140
2906,11506,136
2906,11507,87
2906,11508,119
2906,11509,160
2906,11510,127
2906,11511,123
2906,11512,106
2906,11513,83
2907,1655,89
2907,1656,142
2907,1657,105
2907,1658,93
2907,1659,113
2907,1660,93
2907,1661,99
2907,1662,140
2907,1663,102
2907,1664,124
2908,3927,93
2908,3928,103
2908,3929,153
2909,6065,125
2909,6066,128
2909,6067,137
2910,3792,113
2910,3793,86
2910,3794,126
2911,9779,160
2911,9780,100
2911,9781,121
2912,3804,93
2912,3805,143
2912,3806,140
2913,3260,148
2913,3261,125
2913,3262,135
2913,3263,121
2913,3264,99
2913,3265,131
2913,3266,119
2913,3267,99
2913,3268,114
2913,3269,107
2914,7817,99
2914,7818,144
2914,7819,97
2915,10392,83
2915,10393,103
2915,10394,96
2916,2444,500
2916,2445,24
2916,2446,20
2917,4664,153
2917,4665,131
2917,4666,85
2917,4667,138
2917,4668,100
2917,4669,128
2917,4670,123
2917,4671,100
2917,4672,87
2917,4673,93
2918,1169,145
2918,1170,139
2918,1171,133
2918,1172,86
2918,1173,159
2918,1174,132
2918,1175,137
2918,1176,109
2918,1177,136
2918,1178,101
2919,993,87
2919,994,153
2919,995,110
2919,996,100
2919,997,95
2919,998,153
2919,999,123
2919,1000,129
2919,1001,159
2919,1002,104
2920,10303,87
2920,10304,127
2920,10305,80
2920,10306,134
2920,10307,124
2920,10308,85
2920,10309,130
2920,10310,152
2920,10311,129
2920,10312,160
2921,983,41
2921,984,54
2921,985,53
2921,986,500
2921,987,36
2921,988,37
2921,989,42
2921,990,28
2921,991,33
2921,992,45
2922,5513,113
2922,5514,89
2922,5515,93
2923,4055,83
2923,4056,84
2923,4057,101
2923,4058,84
2923,4059,148
2923,4060,152
2923,4061,128
2923,4062,142
2923,4063,131
2923,4064,84
2924,3485,132
2924,3486,98
2924,3487,111
2924,3488,103
2924,3489,92
2924,3490,126
2924,3491,95
2924,3492,139
2924,3493,120
2924,3494,95
2925,5290,140
2925,5291,155
2925,5292,102
2926,4810,132
2926,4811,83
2926,4812,123
2926,4813,146
2926,4814,135
2926,4815,125
2926,4816,109
2926,4817,90
2926,4818,114
2926,4819,107
2927,5296,102
2927,5297,102
2927,5298,84
2927,5299,143
2927,5300,85
2927,5301,116
2927,5302,107
2927,5303,90
2927,5304,85
2927,5305,138
2928,7336,101
2928,7337,98
2928,7338,151
2928,7339,139
2928,7340,112
2928,7341,159
2928,7342,156
2928,7343,122
2928,7344,144
2928,7345,152
2929,5009,131
2929,5010,142
2929,5011,117
2930,6907,130
2930,6908,84
2930,6909,90
2931,2004,130
2931,2005,140
2931,2006,147
2932,6545,107
2932,6546,144
2932,6547,146
2933,3154,26
2933,3155,24
2933,3156,500
2934,1943,84
2934,1944,124
2934,1945,102
2935,3933,154
2935,3934,99
2935,3935,106
2935,3936,147
2935,3937,108
2935,3938,126
2935,3939,101
2935,3940,98
2935,3941,106
2935,3942,139
2936,8629,85
2936,8630,114
2936,8631,116
2937,3588,83
2937,3589,130
2937,3590,110
2938,1924,113
2938,1925,115
2938,1926,150
2939,9425,131
2939,9426,150
2939,9427,112
2940,246,115
2940,247,94
2940,248,101
2941,8945,130
2941,8946,126
2941,8947,121
2942,6991,96
2942,6992,139
2942,6993,154
2943,9808,155
2943,9809,153
2943,9810,140
2943,9811,87
2943,9812,96
2943,9813,95
2943,9814,118
2943,9815,128
2943,9816,89
2943,9817,129
2944,2117,84
2944,2118,119
2944,2119,140
2945,4312,89
2945,4313,86
2945,4314,99
2945,4315,158
2945,4316,134
2945,4317,126
2945,4318,113
2945,4319,117
2945,4320,90
2945,4321,155
2946,7194,113
2946,7195,105
2946,7196,142
2947,922,84
2947,923,101
2947,924,159
2948,8932,138
2948,8933,84
2948,8934,122
2948,8935,81
2948,8936,106
2948,8937,121
2948,8938,132
2948,8939,101
2948,8940,110
2948,8941,137
2949,9792,115
2949,9793,130
2949,9794,114
2949,9795,121
2949,9796,130
2949,9797,81
2949,9798,117
2949,9799,148
2949,9800,125
2949,9801,91
2950,3192,57
2950,3193,22
2950,3194,45
2950,3195,40
2950,3196,45
2950,3197,500
2950,3198,35
2950,3199,31
2950,3200,31
2950,3201,45
2951,343,89
2951,344,94
2951,345,89
2951,346,142
2951,347,145
2951,348,123
2951,349,94
2951,350,103
2951,351,124
2951,352,157
2952,9228,138
2952,9229,102
2952,9230,154
2952,9231,89
2952,9232,131
2952,9233,156
2952,9234,117
2952,9235,97
2952,9236,98
2952,9237,96
2953,7492,157
2953,7493,98
2953,7494,124
2954,2386,112
2954,2387,89
2954,2388,150
2954,2389,136
2954,2390,122
2954,2391,141
2954,2392,129
2954,2393,91
2954,2394,142
2954,2395,131
2955,6939,142
2955,6940,100
2955,6941,100
2955,6942,113
2955,6943,126
2955,6944,146
2955,6945,146
2955,6946,110
2955,6947,135
2955,6948,135
2956,10316,57
2956,10317,55
2956,10318,33
2956,10319,35
2956,10320,500
2956,10321,38
2956,10322,23
2956,10323,52
2956,10324,32
2956,10325,32
2957,7355,107
2957,7356,130
2957,7357,94
2957,7358,125
2957,7359,153
2957,7360,103
2957,7361,129
2957,7362,133
2957,7363,146
2957,7364,131
2958,1519,146
2958,1520,83
2958,1521,149
2958,1522,82
2958,1523,141
2958,1524,155
2958,1525,127
2958,1526,133
2958,1527,122
2958,1528,110
2959,2530,23
2959,2531,31
2959,2532,500
2960,1603,142
2960,1604,126
2960,1605,81
2960,1606,158
2960,1607,105
2960,1608,132
2960,1609,82
2960,1610,115
2960,1611,140
2960,1612,80
2961,3705,151
2961,3706,84
2961,3707,110
2961,3708,108
2961,3709,137
2961,3710,91
2961,3711,113
2961,3712,98
2961,3713,94
2961,3714,107
2962,6561,116
2962,6562,137
2962,6563,102
2962,6564,143
2962,6565,152
2962,6566,109
2962,6567,154
2962,6568,102
2962,6569,160
2962,6570,98
2963,2380,144
2963,2381,159
2963,2382,115
2964,1264,121
2964,1265,113
2964,1266,100
2965,2156,133
2965,2157,96
2965,2158,158
2965,2159,111
2965,2160,111
2965,2161,130
2965,2162,153
2965,2163,145
2965,2164,107
2965,2165,98
2966,8391,83
2966,8392,140
2966,8393,102
2968,4065,145
2968,4066,90
2968,4067,158
2968,4068,124
2968,4069,158
2968,4070,144
2968,4071,93
2968,4072,160
2968,4073,133
2968,4074,89
2969,4788,83
2969,4789,155
2969,4790,144
2970,2881,83
2970,2882,156
2970,2883,148
2970,2884,151
2970,2885,87
2970,2886,113
2970,2887,82
2970,2888,159
2970,2889,106
2970,2890,109
2971,5665,102
2971,5666,136
2971,5667,98
2971,5668,114
2971,5669,118
2971,5670,122
2971,5671,96
2971,5672,103
2971,5673,141
2971,5674,126
2972,7123,97
2972,7124,129
2972,7125,142
2973,2685,97
2973,2686,141
2973,2687,102
2973,2688,103
2973,2689,98
2973,2690,93
2973,2691,120
2973,2692,124
2973,2693,110
2973,2694,98
2974,573,92
2974,574,130
2974,575,159
2975,1053,104
2975,1054,103
2975,1055,152
2975,1056,136
2975,1057,112
2975,1058,126
2975,1059,92
2975,1060,90
2975,1061,130
2975,1062,123
2976,132,88
2976,133,134
2976,134,80
2977,11376,102
2977,11377,117
2977,11378,155
2977,11379,121
2977,11380,93
2977,11381,108
2977,11382,105
2977,11383,154
2977,11384,134
2977,11385,134
2978,6481,80
2978,6482,123
2978,6483,139
2979,3702,99
2979,3703,153
2979,3704,131
2980,6003,119
2980,6004,141
2980,6005,88
2981,734,91
2981,735,145
2981,736,90
2981,737,107
2981,738,97
2981,739,80
2981,740,138
2981,741,99
2981,742,104
2981,743,153
2982,1460,25
2982,1461,54
2982,1462,36
2982,1463,45
2982,1464,500
2982,1465,41
2982,1466,43
2982,1467,23
2982,1468,46
2982,1469,33
2983,11242,145
2983,11243,123
2983,11244,88
2983,11245,128
2983,11246,138
2983,11247,133
2983,11248,126
2983,11249,125
2983,11250,159
2983,11251,159
2984,9000,154
2984,9001,89
2984,9002,156
2985,1365,132
2985,1366,154
2985,1367,136
2985,1368,131
2985,1369,87
2985,1370,103
2985,1371,97
2985,1372,105
2985,1373,128
2985,1374,115
2986,8294,153
2986,8295,153
2986,8296,124
2986,8297,93
2986,8298,117
2986,8299,110
2986,8300,137
2986,8301,80
2986,8302,114
2986,8303,105
2987,1552,112
2987,1553,99
2987,1554,117
2987,1555,157
2987,1556,93
2987,1557,133
2987,1558,99
2987,1559,135
2987,1560,105
2987,1561,95
2988,5076,140
2988,5077,114
2988,5078,114
2988,5079,98
2988,5080,103
2988,5081,98
2988,5082,92
2988,5083,103
2988,5084,118
2988,5085,96
2990,10726,93
2990,10727,155
2990,10728,141
2991,337,145
2991,338,91
2991,339,153
2992,2963,34
2992,2964,500
2992,2965,36
2993,2911,93
2993,2912,138
2993,2913,121
2993,2914,92
2993,2915,84
2993,2916,102
2993,2917,155
2993,2918,126
2993,2919,149
2993,2920,110
2994,10134,121
2994,10135,81
2994,10136,144
2995,1668,110
2995,1669,101
2995,1670,140
2996,9502,39
2996,9503,500
2996,9504,40
2997,4075,121
2997,4076,91
2997,4077,107
2998,8107,134
2998,8108,105
2998,8109,117
2999,6202,88
2999,6203,136
2999,6204,89
3000,2383,160
3000,2384,88
3000,2385,128
3001,3549,105
3001,3550,124
3001,3551,113
3001,3552,137
3001,3553,160
3001,3554,90
3001,3555,125
3001,3556,113
3001,3557,107
3001,3558,111
3002,3823,144
3002,3824,101
3002,3825,121
3003,2881,142
3003,2882,132
3003,2883,149
3003,2884,153
3003,2885,98
3003,2886,98
3003,2887,84
3003,2888,130
3003,2889,149
3003,2890,97
3004,2460,155
3004,2461,112
3004,2462,123
3004,2463,150
3004,2464,85
3004,2465,102
3004,2466,145
3004,2467,118
3004,2468,124
3004,2469,138
3005,5717,55
3005,5718,46
3005,5719,56
3005,5720,26
3005,5721,56
3005,5722,52
3005,5723,25
3005,5724,500
3005,5725,47
3005,5726,31
3006,2715,117
3006,2716,156
3006,2717,157
3006,2718,105
3006,2719,93
3006,2720,118
3006,2721,121
3006,2722,111
3006,2723,133
3006,2724,123
3007,3640,500
3007,3641,33
3007,3642,53
3007,3643,47
3007,3644,27
3007,3645,34
3007,3646,46
3007,3647,49
3007,3648,38
3007,3649,44
3008,2444,26
3008,2445,500
3008,2446,47
3009,6545,120
3009,6546,114
3009,6547,110
3010,8416,82
3010,8417,141
3010,8418,110
3010,8419,128
3010,8420,140
3010,8421,90
3010,8422,96
3010,8423,143
3010,8424,113
3010,8425,141
3011,2806,58
3011,2807,43
3011,2808,500
3011,2809,35
3011,2810,24
3011,2811,31
3011,2812,26
3011,2813,49
3011,2814,53
3011,2815,58
3012,1114,80
3012,1115,129
3012,1116,159
3012,1117,137
3012,1118,97
3012,1119,156
3012,1120,134
3012,1121,137
3012,1122,98
3012,1123,86
3013,4840,150
3013,4841,135
3013,4842,101
3013,4843,158
3013,4844,105
3013,4845,88
3013,4846,158
3013,4847,93
3013,4848,128
3013,4849,136
3014,11118,160
3014,11119,137
3014,11120,120
3014,11121,151
3014,11122,129
3014,11123,113
3014,11124,142
3014,11125,113
3014,11126,81
3014,11127,94
3015,8893,98
3015,8894,126
3015,8895,124
3016,3588,95
3016,3589,137
3016,3590,122
3017,7911,80
3017,7912,113
3017,7913,130
3017,7914,93
3017,7915,135
3017,7916,94
3017,7917,117
3017,7918,109
3017,7919,149
3017,7920,114
3018,3569,500
3018,3570,58
3018,3571,49
3019,4999,44
3019,5000,50
3019,5001,500
3019,5002,41
3019,5003,38
3019,5004,42
3019,5005,48
3019,5006,46
3019,5007,57
3019,5008,60
3020,8942,38
3020,8943,25
3020,8944,500
3021,1460,125
3021,1461,87
3021,1462,158
3021,1463,125
3021,1464,130
3021,1465,105
3021,1466,132
3021,1467,87
3021,1468,107
3021,1469,145
3022,6878,121
3022,6879,100
3022,6880,144
3022,6881,146
3022,6882,103
3022,6883,104
3022,6884,94
3022,6885,106
3022,6886,99
3022,6887,159
3023,9206,134
3023,9207,142
3023,9208,145
3023,9209,107
3023,9210,119
3023,9211,105
3023,9212,125
3023,9213,148
3023,9214,126
3023,9215,159
3024,8632,157
3024,8633,139
3024,8634,139
3026,44,145
3026,45,126
3026,46,145
3027,4635,153
3027,4636,98
3027,4637,98
3028,7174,114
3028,7175,109
3028,7176,142
3028,7177,132
3028,7178,105
3028,7179,133
3028,7180,131
3028,7181,102
3028,7182,144
3028,7183,143
3029,1975,49
3029,1976,500
3029,1977,27
3031,417,135
3031,418,127
3031,419,107
3031,420,123
3031,421,156
3031,422,122
3031,423,124
3031,424,104
3031,425,157
3031,426,114
3032,1457,86
3032,1458,134
3032,1459,152
3033,6696,123
3033,6697,144
3033,6698,96
3033,6699,157
3033,6700,113
3033,6701,148
3033,6702,132
3033,6703,110
3033,6704,87
3033,6705,157
3034,3154,139
3034,3155,99
3034,3156,146
3035,11020,160
3035,11021,115
3035,11022,95
3035,11023,137
3035,11024,154
3035,11025,106
3035,11026,158
3035,11027,118
3035,11028,108
3035,11029,90
3036,1921,152
3036,1922,95
3036,1923,113
3037,7014,89
3037,7015,125
3037,7016,112
3037,7017,119
3037,7018,84
3037,7019,154
3037,7020,131
3037,7021,139
3037,7022,129
3037,7023,98
3038,1134,98
3038,1135,150
3038,1136,126
3039,268,84
3039,269,119
3039,270,82
3039,271,127
3039,272,100
3039,273,142
3039,274,139
3039,275,82
3039,276,105
3039,277,127
3040,10183,139
3040,10184,135
3040,10185,128
3040,10186,109
3040,10187,86
3040,10188,137
3040,10189,136
3040,10190,153
3040,10191,157
3040,10192,142
3041,2649,80
3041,2650,154
3041,2651,83
3041,2652,130
3041,2653,125
3041,2654,92
3041,2655,159
3041,2656,116
3041,2657,82
3041,2658,142
3042,684,109
3042,685,115
3042,686,132
3042,687,93
3042,688,126
3042,689,85
3042,690,114
3042,691,95
3042,692,88
3042,693,143
3043,1652,29
3043,1653,56
3043,1654,500
3044,10425,86
3044,10426,155
3044,10427,98
3044,10428,120
3044,10429,91
3044,10430,106
3044,10431,159
3044,10432,83
3044,10433,80
3044,10434,102
3045,6729,125
3045,6730,85
3045,6731,88
3046,5600,91
3046,5601,118
3046,5602,136
3047,9228,137
3047,9229,102
3047,9230,158
3047,9231,153
3047,9232,87
3047,9233,124
3047,9234,127
3047,9235,121
3047,9236,96
3047,9237,110
3048,6991,104
3048,6992,159
3048,6993,83
3049,3241,143
3049,3242,124
3049,3243,141
3049,3244,117
3049,3245,120
3049,3246,128
3049,3247,149
3049,3248,116
3049,3249,116
3049,3250,97
3050,3080,109
3050,3081,105
3050,3082,106
3050,3083,111
3050,3084,151
3050,3085,149
3050,3086,119
3050,3087,133
3050,3088,123
3050,3089,88
3051,2360,85
3051,2361,106
3051,2362,117
3051,2363,151
3051,2364,105
3051,2365,86
3051,2366,151
3051,2367,97
3051,2368,117
3051,2369,91
3052,850,95
3052,851,134
3052,852,86
3053,3186,112
3053,3187,113
3053,3188,154
3054,5571,43
3054,5572,60
3054,5573,56
3054,5574,35
3054,5575,38
3054,5576,27
3054,5577,51
3054,5578,50
3054,5579,60
3054,5580,500
3055,8362,106
3055,8363,116
3055,8364,109
3055,8365,160
3055,8366,85
3055,8367,138
3055,8368,94
3055,8369,150
3055,8370,99
3055,8371,92
3056,1754,148
3056,1755,100
3056,1756,91
3056,1757,129
3056,1758,82
3056,1759,135
3056,1760,104
3056,1761,152
3056,1762,101
3056,1763,108
3057,6097,44
3057,6098,49
3057,6099,60
3057,6100,53
3057,6101,27
3057,6102,25
3057,6103,21
3057,6104,500
3057,6105,54
3057,6106,23
3058,3792,110
3058,3793,149
3058,3794,151
3059,11558,131
3059,11559,153
3059,11560,141
3060,8626,97
3060,8627,125
3060,8628,137
3061,2659,120
3061,2660,110
3061,2661,125
3061,2662,134
3061,2663,119
3061,2664,114
3061,2665,88
3061,2666,88
3061,2667,157
3061,2668,104
3062,2166,137
3062,2167,103
3062,2168,146
3063,4638,155
3063,4639,152
3063,4640,130
3064,11095,82
3064,11096,100
3064,11097,109
3064,11098,144
3064,11099,113
3064,11100,159
3064,11101,98
3064,11102,87
3064,11103,108
3064,11104,89
3065,5902,124
3065,5903,159
3065,5904,89
3066,11484,81
3066,11485,157
3066,11486,85
3066,11487,156
3066,11488,83
3066,11489,104
3066,11490,159
3066,11491,126
3066,11492,141
3066,11493,97
3067,5931,128
3067,5932,158
3067,5933,110
3070,4104,110
3070,4105,153
3070,4106,91
3071,1918,500
3071,1919,50
3071,1920,34
3072,6780,146
3072,6781,103
3072,6782,136
3072,6783,129
3072,6784,120
3072,6785,107
3072,6786,117
3072,6787,149
3072,6788,86
3072,6789,102
3073,4881,153
3073,4882,129
3073,4883,130
3074,2370,153
3074,2371,101
3074,2372,110
3074,2373,151
3074,2374,126
3074,2375,150
3074,2376,124
3074,2377,122
3074,2378,103
3074,2379,83
3075,937,27
3075,938,60
3075,939,43
3075,940,39
3075,941,39
3075,942,500
3075,943,39
3075,944,55
3075,945,39
3075,946,51
3076,4424,80
3076,4425,137
3076,4426,114
3076,4427,87
3076,4428,126
3076,4429,93
3076,4430,150
3076,4431,139
3076,4432,81
3076,4433,104
3077,5228,101
3077,5229,93
3077,5230,137
3077,5231,138
3077,5232,122
3077,5233,158
3077,5234,158
3077,5235,86
3077,5236,97
3077,5237,124
3078,7308,160
3078,7309,156
3078,7310,147
3079,10965,89
3079,10966,83
3079,10967,106
3080,9802,115
3080,9803,93
3080,9804,86
3082,10261,142
3082,10262,96
3082,10263,145
3082,10264,88
3082,10265,87
3082,10266,99
3082,10267,156
3082,10268,138
3082,10269,102
3082,10270,156
3083,10068,137
3083,10069,121
3083,10070,125
3083,10071,94
3083,10072,99
3083,10073,135
3083,10074,107
3083,10075,139
3083,10076,87
3083,10077,87
3084,459,157
3084,460,134
3084,461,107
3084,462,106
3084,463,82
3084,464,103
3084,465,100
3084,466,124
3084,467,93
3084,468,139
3085,9216,135
3085,9217,148
3085,9218,159
3086,6481,95
3086,6482,101
3086,6483,142
3087,3109,100
3087,3110,92
3087,3111,106
3087,3112,107
3087,3113,118
3087,3114,126
3087,3115,153
3087,3116,124
3087,3117,151
3087,3118,102
3088,10030,127
3088,10031,130
3088,10032,124
3089,2479,88
3089,2480,154
3089,2481,101
3090,1202,121
3090,1203,156
3090,1204,84
3090,1205,154
3090,1206,152
3090,1207,118
3090,1208,118
3090,1209,89
3090,1210,118
3090,1211,143
3091,724,106
3091,725,136
3091,726,134
3091,727,105
3091,728,137
3091,729,151
3091,730,102
3091,731,124
3091,732,133
3091,733,117
3092,1460,125
3092,1461,149
3092,1462,134
3092,1463,119
3092,1464,143
3092,1465,135
3092,1466,133
3092,1467,154
3092,1468,125
3092,1469,121
3093,3286,142
3093,3287,80
3093,3288,121
3094,3401,46
3094,3402,500
3094,3403,43
3094,3404,23
3094,3405,45
3094,3406,49
3094,3407,58
3094,3408,57
3094,3409,46
3094,3410,37
3095,4914,88
3095,4915,92
3095,4916,127
3095,4917,154
3095,4918,80
3095,4919,120
3095,4920,158
3095,4921,97
3095,4922,122
3095,4923,132
3096,4904,80
3096,4905,119
3096,4906,101
3096,4907,134
3096,4908,113
3096,4909,128
3096,4910,158
3096,4911,143
3096,4912,159
3096,4913,125
3097,10561,54
3097,10562,23
3097,10563,500
3098,9447,118
3098,9448,130
3098,9449,132
3098,9450,80
3098,9451,160
3098,9452,129
3098,9453,108
3098,9454,144
3098,9455,103
3098,9456,144
3099,6361,117
3099,6362,93
3099,6363,133
3101,469,49
3101,470,500
3101,471,41
3102,6187,60
3102,6188,60
3102,6189,500
3103,5151,158
3103,5152,100
3103,5153,103
3103,5154,122
3103,5155,102
3103,5156,94
3103,5157,103
3103,5158,108
3103,5159,151
3103,5160,81
3104,9521,116
3104,9522,113
3104,9523,128
3104,9524,97
3104,9525,143
3104,9526,128
3104,9527,111
3104,9528,121
3104,9529,92
3104,9530,117
3105,6193,113
3105,6194,155
3105,6195,140
3106,3650,120
3106,3651,92
3106,3652,96
3106,3653,156
3106,3654,122
3106,3655,115
3106,3656,127
3106,3657,151
3106,3658,156
3106,3659,110
3107,3163,149
3107,3164,120
3107,3165,108
3107,3166,160
3107,3167,109
3107,3168,122
3107,3169,144
3107,3170,117
3107,3171,153
3107,3172,157
3109,2533,157
3109,2534,158
3109,2535,88
3110,2027,124
3110,2028,108
3110,2029,124
3111,8841,156
3111,8842,123
3111,8843,98
3111,8844,97
3111,8845,150
3111,8846,140
3111,8847,121
3111,8848,90
3111,8849,96
3111,8850,80
3112,2569,85
3112,2570,88
3112,2571,150
3114,3160,39
3114,3161,500
3114,3162,56
3116,9540,88
3116,9541,95
3116,9542,90
3117,5086,157
3117,5087,134
3117,5088,110
3118,7024,83
3118,7025,152
3118,7026,149
3119,6819,92
3119,6820,86
3119,6821,120
3119,6822,80
3119,6823,116
3119,6824,121
3119,6825,157
3119,6826,129
3119,6827,93
3119,6828,159
3120,9277,114
3120,9278,87
3120,9279,83
3121,501,126
3121,502,158
3121,503,142
3121,504,126
3121,505,146
3121,506,106
3121,507,113
3121,508,117
3121,509,125
3121,510,156
3122,10873,101
3122,10874,91
3122,10875,82
3122,10876,118
3122,10877,100
3122,10878,82
3122,10879,145
3122,10880,117
3122,10881,91
3122,10882,145
3123,3998,160
3123,3999,132
3123,4000,121
3124,6221,84
3124,6222,139
3124,6223,150
3125,7104,121
3125,7105,122
3125,7106,84
3126,7768,119
3126,7769,95
3126,7770,122
3126,7771,95
3126,7772,157
3126,7773,86
3126,7774,153
3126,7775,106
3126,7776,138
3126,7777,127
3127,9759,139
3127,9760,80
3127,9761,136
3127,9762,154
3127,9763,128
3127,9764,83
3127,9765,131
3127,9766,91
3127,9767,134
3127,9768,155
3128,2685,107
3128,2686,126
3128,2687,92
3128,2688,101
3128,2689,149
3128,2690,113
3128,2691,151
3128,2692,106
3128,2693,128
3128,2694,156
3129,184,126
3129,185,155
3129,186,126
3130,853,100
3130,854,142
3130,855,139
3130,856,87
3130,857,132
3130,858,154
3130,859,159
3130,860,96
3130,861,97
3130,862,133
3131,8629,94
3131,8630,127
3131,8631,129
3132,4081,112
3132,4082,156
3132,4083,83
3133,7584,82
3133,7585,147
3133,7586,102
3133,7587,143
3133,7588,134
3133,7589,95
3133,7590,82
3133,7591,81
3133,7592,101
3133,7593,108
3136,10752,89
3136,10753,97
3136,10754,83
3136,10755,159
3136,10756,113
3136,10757,126
3136,10758,155
3136,10759,129
3136,10760,154
3136,10761,94
3137,9341,140
3137,9342,106
3137,9343,113
3138,6270,104
3138,6271,151
3138,6272,124
3139,135,134
3139,136,105
3139,137,106
3139,138,141
3139,139,125
3139,140,152
3139,141,145
3139,142,114
3139,143,155
3139,144,90
3140,10574,149
3140,10575,140
3140,10576,147
3140,10577,143
3140,10578,80
3140,10579,94
3140,10580,151
3140,10581,146
3140,10582,91
3140,10583,160
3141,246,91
3141,247,95
3141,248,109
3142,9409,140
3142,9410,158
3142,9411,121
3143,2406,100
3143,2407,106
3143,2408,105
3144,5947,35
3144,5948,500
3144,5949,30
3144,5950,37
3144,5951,25
3144,5952,60
3144,5953,48
3144,5954,20
3144,5955,49
3144,5956,26
3145,3469,52
3145,3470,500
3145,3471,51
3146,10392,133
3146,10393,110
3146,10394,111
3147,704,142
3147,705,158
3147,706,85
3147,707,145
3147,708,88
3147,709,104
3147,710,102
3147,711,102
3147,712,86
3147,713,144
3148,6888,103
3148,6889,86
3148,6890,119
3149,203,117
3149,204,110
3149,205,120
3149,206,94
3149,207,157
3149,208,142
3149,209,145
3149,210,151
3149,211,92
3149,212,133
3150,3959,155
3150,3960,125
3150,3961,140
3151,3447,22
3151,3448,500
3151,3449,38
3152,9376,123
3152,9377,159
3152,9378,155
3153,537,60
3153,538,31
3153,539,52
3153,540,38
3153,541,30
3153,542,28
3153,543,37
3153,544,500
3153,545,26
3153,546,51
3154,6926,27
3154,6927,54
3154,6928,34
3154,6929,60
3154,6930,26
3154,6931,500
3154,6932,35
3154,6933,51
3154,6934,51
3154,6935,37
3155,844,84
3155,845,108
3155,846,87
3156,1539,140
3156,1540,153
3156,1541,101
3156,1542,122
3156,1543,91
3156,1544,143
3156,1545,108
3156,1546,108
3156,1547,111
3156,1548,124
3157,57,109
3157,58,132
3157,59,144
3157,60,100
3157,61,100
3157,62,86
3157,63,90
3157,64,160
3157,65,122
3157,66,99
3158,8726,142
3158,8727,158
3158,8728,133
3159,547,116
3159,548,131
3159,549,102
3159,550,90
3159,551,91
3159,552,129
3159,553,137
3159,554,81
3159,555,86
3159,556,133
3160,9447,145
3160,9448,97
3160,9449,93
3160,9450,96
3160,9451,114
3160,9452,81
3160,9453,138
3160,9454,128
3160,9455,135
3160,9456,116
3161,6267,123
3161,6268,107
3161,6269,129
3162,11150,153
3162,11151,96
3162,11152,94
3162,11153,111
3162,11154,122
3162,11155,85
3162,11156,92
3162,11157,93
3162,11158,110
3162,11159,114
3163,93,157
3163,94,128
3163,95,149
3164,10018,154
3164,10019,121
3164,10020,83
3165,4450,152
3165,4451,90
3165,4452,147
3166,4878,154
3166,4879,155
3166,4880,112
3167,223,154
3167,224,115
3167,225,156
3168,7314,125
3168,7315,117
3168,7316,139
3169,1082,87
3169,1083,116
3169,1084,142
3170,2007,119
3170,2008,96
3170,2009,93
3170,2010,137
3170,2011,126
3170,2012,132
3170,2013,109
3170,2014,152
3170,2015,112
3170,2016,155
3171,2855,500
3171,2856,36
3171,2857,44
3172,7554,116
3172,7555,118
3172,7556,113
3172,7557,119
3172,7558,133
3172,7559,126
3172,7560,142
3172,7561,119
3172,7562,146
3172,7563,88
3173,2166,120
3173,2167,100
3173,2168,120
3174,7410,52
3174,7411,52
3174,7412,500
3175,4004,130
3175,4005,118
3175,4006,128
3176,3151,82
3176,3152,151
3176,3153,158
3177,6532,83
3177,6533,112
3177,6534,110
3179,10098,140
3179,10099,151
3179,10100,117
3180,2629,110
3180,2630,156
3180,2631,92
3180,2632,108
3180,2633,135
3180,2634,157
3180,2635,159
3180,2636,143
3180,2637,123
3180,2638,113
3181,384,158
3181,385,107
3181,386,142
3181,387,142
3181,388,141
3181,389,96
3181,390,136
3181,391,95
3181,392,126
3181,393,112
3182,10467,100
3182,10468,112
3182,10469,94
3183,4414,120
3183,4415,80
3183,4416,106
3183,4417,147
3183,4418,106
3183,4419,115
3183,4420,92
3183,4421,103
3183,4422,116
3183,4423,140
3184,10635,500
3184,10636,34
3184,10637,49
3185,1388,85
3185,1389,136
3185,1390,118
3185,1391,88
3185,1392,156
3185,1393,141
3185,1394,124
3185,1395,107
3185,1396,141
3185,1397,86
3186,10036,86
3186,10037,134
3186,10038,110
3187,9717,156
3187,9718,157
3187,9719,151
3188,7266,151
3188,7267,142
3188,7268,138
3188,7269,106
3188,7270,108
3188,7271,127
3188,7272,100
3188,7273,92
3188,7274,80
3188,7275,147
3189,6952,147
3189,6953,104
3189,6954,138
3190,9389,149
3190,9390,102
